"File","Used","Why","ExecutionPath","Verdict","CalledBy"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/ImageUploadUtils.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostJobScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/services/ProfileCompletionService.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/InAppReviewManager.kt","YES","Referenced by 3 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/di/AppModule.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/MainActivity.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/services/InAppReviewTriggerService.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/InAppUpdateManager.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/di/AppModule.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/MainActivity.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/JobListingExtensions.kt","NO","No external file references to file symbol","No execution path found","REMOVE",""
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/JobValidationUtils.kt","PARTIAL","Referenced by 1 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostJobScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/LocaleHelper.kt","YES","Referenced by 6 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/components/LanguageSelectionBottomSheet.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/DutyPeApplication.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/profilescreen/EmployerProfileScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/MainActivity.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/onboarding/OnboardingScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/profile/WorkerProfile.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/LocationService.kt","YES","Referenced by 18 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/common/screens/SelectRoleScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/components/LocationAutocompleteField.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/di/AppModule.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/AIJobPostingScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EditJobScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerCompanyDetailsScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/MandatoryEmployerProfileSetupScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostJobScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/settings/EmployerAddressManagementScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/location/ManualLocationScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/AllJobsViewModel.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/CategoriesViewModel.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/FirestoreJobViewModel.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/ProfileCompletionViewModel.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/WorkerHomeViewModel.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/MandatoryWorkerProfileSetupScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/map/JobMapScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/profile/WorkerProfileDetailsScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/NetworkMonitor.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/di/AppModule.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/ConnectivityViewModel.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/NetworkUtils.kt","NO","No external file references to file symbol","No execution path found","REMOVE",""
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/NotificationDeepLinkBuilder.kt","PARTIAL","Referenced by 1 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/services/NotificationService.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/NotificationNavigationHandler.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerNotificationScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/WorkerNotificationScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/NotificationPermissionManager.kt","YES","Referenced by 8 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerHomeScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/MainActivity.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/MainNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/WorkerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/WorkerNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/WorkerHomeScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/PhoneNumberUtils.kt","YES","Referenced by 5 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/components/WhatsAppApplyButton.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/services/firestore/UserFirestoreService.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/services/ProfileCompletionService.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/FirestoreUtils.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/ValidationUtils.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/RequestDeduplicator.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/di/AppModule.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/repositories/FirestoreJobRepository.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/RetryUtils.kt","YES","Referenced by 4 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/sync/JobPostingWorker.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/services/ApplicationManagementService.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/services/firestore/UserFirestoreService.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/services/JobApplicationService.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/ScrollStateManager.kt","YES","Referenced by 9 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/components/ScrollAwareLazyColumn.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerHomeScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/ProfessionalApplicantManagementScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/ProfessionalWorkerProfileViewScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/WorkerNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/myJobs/MyJobsScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/myJobs/SavedJobsList.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/profile/WorkerProfile.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/WorkerHomeScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/SecureLogger.kt","YES","Referenced by 6 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/services/ApplicationManagementService.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/services/NotificationService.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/services/ProfileCompletionService.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/services/ReferralService.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/services/ReportingService.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/services/WorkVerificationService.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/SmsRetrieverHelper.kt","PARTIAL","Referenced by 1 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/OtpViewModel.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/ValidationUtils.kt","YES","Referenced by 7 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/auth/EnhancedLoginScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/auth/RegisterScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/components/LoginBottomSheet.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/MandatoryEmployerProfileSetupScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/components/WorkerJobCard.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/JobDescriptionScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/MandatoryWorkerProfileSetupScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/ViewModelCleaner.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/di/AppModule.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/managers/RoleSwitchManager.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/VoiceJobPostingHelper.kt","PARTIAL","Referenced by 1 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/VoiceJobPostingScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/VoiceSearchHelper.kt","PARTIAL","Referenced by 1 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/WorkerHomeScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/WindowSizeUtils.kt","NO","No external file references to file symbol","No execution path found","REMOVE",""
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/AdViewModel.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/components/EmployerBottomBar.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/applications/ApplicationDetailScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/AllJobsViewModel.kt","YES","Referenced by 4 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/engine/NearestJobsEngine.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/ViewModelCleaner.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/PaginationHelper.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/AllJobsScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/AnnouncementViewModel.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerHomeScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/WorkerHomeScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/BaseNotificationViewModel.kt","PARTIAL","Referenced by 2 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/viewmodels/EmployerNotificationViewModel.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/viewmodels/WorkerNotificationViewModel.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/BirthdayServiceHolder.kt","PARTIAL","Referenced by 1 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/WorkerHomeScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/CategoriesViewModel.kt","YES","Referenced by 4 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/engine/NearestJobsEngine.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/ViewModelCleaner.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/PaginationHelper.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/CategoriesScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/ConnectivityViewModel.kt","YES","Referenced by 9 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerHomeScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostJobScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/profilescreen/EmployerProfileScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/AllJobsScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/CategoriesScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/JobDescriptionScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/myJobs/MyJobsScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/profile/WorkerProfile.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/WorkerHomeScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/EarningsViewModel.kt","PARTIAL","Referenced by 1 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/EarningsDashboardScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/EmployerApplicationViewModel.kt","YES","Referenced by 9 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/AnalyticsScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/applications/ApplicationDetailScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/applications/EmployerApplicationManagementScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerHomeScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/ProfessionalApplicantManagementScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerMainScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/EmployerNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/MainNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/ViewModelCleaner.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/FirestoreEmployerJobViewModel.kt","YES","Referenced by 8 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/AnalyticsScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EditJobScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerHistoryScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerHomeScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostedJobsScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostJobScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/profilescreen/EmployerFormScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/repositories/FirestoreJobRepository.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/FirestoreJobViewModel.kt","YES","Referenced by 11 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EditJobScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostJobScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/settings/EmployerAddressManagementScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/engine/NearestJobsEngine.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/location/ManualLocationScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/WorkerNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/PaginationHelper.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/JobApplicationScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/JobDescriptionScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/map/JobMapScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/WorkerHomeScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/InAppNotificationManagerViewModel.kt","PARTIAL","Referenced by 1 file(s)","Referenced from used code path (verify transitively)","VERIFY","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/notifications/InAppNotificationManager.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/InAppReviewTriggerServiceHolder.kt","YES","Referenced by 7 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/applications/EmployerApplicationManagementScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerReferEarnScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/MandatoryEmployerProfileSetupScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/PostJobScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/JobApplicationScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/MandatoryWorkerProfileSetupScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/WorkerReferEarnScreen.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/OtpViewModel.kt","YES","Referenced by 3 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/auth/EnhancedLoginScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/auth/RegisterScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/components/LoginBottomSheet.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/PaginationHelper.kt","YES","Referenced by 3 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/AllJobsViewModel.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/CategoriesViewModel.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/FirestoreJobViewModel.kt"
"C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/ProfileCompletionViewModel.kt","YES","Referenced by 20 file(s)","Referenced from used code path (verify transitively)","KEEP","C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/auth/EnhancedLoginScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/auth/RegisterScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/components/LoginBottomSheet.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/components/ProfessionalLogoutDialog.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerCompanyDetailsScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/EmployerHomeScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/MandatoryEmployerProfileSetupScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/ProfessionalWorkerProfileViewScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/profile/EmployerDigitalVisitingCardScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/profilescreen/EmployerProfileScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/employer/screens/settings/EmployerMoreSettingsScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/navigation/MainNavGraph.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/onboarding/OnboardingScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/utils/ViewModelCleaner.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/viewmodels/OtpViewModel.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/JobDescriptionScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/MandatoryWorkerProfileSetupScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/profile/DigitalVisitingCardScreen.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/profile/WorkerProfile.kt; C:/Users/vamsi/StudioProjects/DutyPe/app/src/main/java/com/example/dutype/worker/screens/profile/WorkerProfileDetailsScreen.kt"
